id,quarter,quarter_qf,hb,hbqf,specialty_name,specialty_name_qf,all_staffed_beddays,total_occupied_beddays,average_available_staffed_beds,average_occupied_beds,percentage_occupancy,quarter_date,year_quarter,year,season,covid
20637,Q1,NA,S08000032,NA,Psychiatry of Old Age,NA,22262,9912,247.35555555555555,110.13333333333334,44.52430150031443,2022-03-31,2022 Q1,2022,winter,TRUE
20640,Q2,NA,S08000032,NA,Psychiatry of Old Age,NA,22259,9173,244.6043956043956,100.8021978021978,41.210296958533625,2022-06-30,2022 Q2,2022,summer,TRUE
20643,Q3,NA,S08000032,NA,Psychiatry of Old Age,NA,22577,10014,245.40217391304347,108.84782608695652,44.35487442972937,2022-09-30,2022 Q3,2022,summer,TRUE
20646,Q4,p,S08000032,NA,Psychiatry of Old Age,NA,22579,9808,245.42391304347825,106.6086956521739,43.4385933832322,2022-12-31,2022 Q4,2022,winter,TRUE
20651,Q1,NA,S08000032,NA,Renal Medicine,NA,1430,1318,15.88888888888889,14.644444444444444,92.16783216783216,2018-03-31,2018 Q1,2018,winter,FALSE
20654,Q2,NA,S08000032,NA,Renal Medicine,NA,1475,1332,16.208791208791208,14.637362637362637,90.30508474576273,2018-06-30,2018 Q2,2018,summer,FALSE
20658,Q3,NA,S08000032,NA,Renal Medicine,NA,1309,1047,14.228260869565217,11.380434782608695,79.98472116119176,2018-09-30,2018 Q3,2018,summer,FALSE
20661,Q4,NA,S08000032,NA,Renal Medicine,NA,1404,1264,15.26086956521739,13.73913043478261,90.02849002849004,2018-12-31,2018 Q4,2018,winter,FALSE
20664,Q1,NA,S08000032,NA,Renal Medicine,NA,1437,1363,15.966666666666669,15.144444444444444,94.85038274182324,2019-03-31,2019 Q1,2019,winter,FALSE
20667,Q2,NA,S08000032,NA,Renal Medicine,NA,1293,1131,14.208791208791208,12.428571428571429,87.47099767981439,2019-06-30,2019 Q2,2019,summer,FALSE
20670,Q3,NA,S08000032,NA,Renal Medicine,NA,1231,1088,13.380434782608695,11.826086956521738,88.38342810722989,2019-09-30,2019 Q3,2019,summer,FALSE
20673,Q4,NA,S08000032,NA,Renal Medicine,NA,1323,1218,14.380434782608695,13.23913043478261,92.06349206349206,2019-12-31,2019 Q4,2019,winter,FALSE
20676,Q1,NA,S08000032,NA,Renal Medicine,NA,1431,1223,15.725274725274724,13.43956043956044,85.4647099930119,2020-03-31,2020 Q1,2020,winter,TRUE
20678,Q2,NA,S08000032,NA,Renal Medicine,NA,1363,715,14.978021978021978,7.857142857142857,52.4578136463683,2020-06-30,2020 Q2,2020,summer,TRUE
20682,Q3,NA,S08000032,NA,Renal Medicine,NA,1120,871,12.173913043478262,9.467391304347826,77.76785714285714,2020-09-30,2020 Q3,2020,summer,TRUE
20685,Q4,NA,S08000032,NA,Renal Medicine,NA,1041,799,11.315217391304348,8.684782608695652,76.75312199807878,2020-12-31,2020 Q4,2020,winter,TRUE
20688,Q1,NA,S08000032,NA,Renal Medicine,NA,996,908,11.066666666666666,10.088888888888889,91.16465863453816,2021-03-31,2021 Q1,2021,winter,TRUE
20691,Q2,NA,S08000032,NA,Renal Medicine,NA,857,854,9.417582417582418,9.384615384615383,99.6499416569428,2021-06-30,2021 Q2,2021,summer,TRUE
20695,Q3,NA,S08000032,NA,Renal Medicine,NA,1085,985,11.793478260869565,10.706521739130435,90.78341013824884,2021-09-30,2021 Q3,2021,summer,TRUE
20699,Q4,NA,S08000032,NA,Renal Medicine,NA,1036,980,11.26086956521739,10.652173913043478,94.5945945945946,2021-12-31,2021 Q4,2021,winter,TRUE
20702,Q1,NA,S08000032,NA,Renal Medicine,NA,991,940,11.011111111111113,10.444444444444445,94.85368314833502,2022-03-31,2022 Q1,2022,winter,TRUE
20706,Q2,NA,S08000032,NA,Renal Medicine,NA,1098,1052,12.065934065934066,11.56043956043956,95.81056466302368,2022-06-30,2022 Q2,2022,summer,TRUE
20710,Q3,NA,S08000032,NA,Renal Medicine,NA,1165,1117,12.66304347826087,12.141304347826088,95.87982832618027,2022-09-30,2022 Q3,2022,summer,TRUE
20714,Q4,p,S08000032,NA,Renal Medicine,NA,1185,1174,12.880434782608695,12.76086956521739,99.07172995780591,2022-12-31,2022 Q4,2022,winter,TRUE
20722,Q1,NA,S08000032,NA,Respiratory Medicine,NA,144,144,1.6,1.6,100,2018-03-31,2018 Q1,2018,winter,FALSE
20726,Q2,NA,S08000032,NA,Respiratory Medicine,NA,588,588,6.461538461538462,6.461538461538462,100,2018-06-30,2018 Q2,2018,summer,FALSE
20730,Q3,NA,S08000032,NA,Respiratory Medicine,NA,1210,1210,13.152173913043478,13.152173913043478,100,2018-09-30,2018 Q3,2018,summer,FALSE
20734,Q4,NA,S08000032,NA,Respiratory Medicine,NA,1552,1552,16.869565217391305,16.869565217391305,100,2018-12-31,2018 Q4,2018,winter,FALSE
20738,Q1,NA,S08000032,NA,Respiratory Medicine,NA,1516,1516,16.844444444444445,16.844444444444445,100,2019-03-31,2019 Q1,2019,winter,FALSE
20742,Q2,NA,S08000032,NA,Respiratory Medicine,NA,1295,1295,14.23076923076923,14.23076923076923,100,2019-06-30,2019 Q2,2019,summer,FALSE
20746,Q3,NA,S08000032,NA,Respiratory Medicine,NA,1278,1278,13.891304347826088,13.891304347826088,100,2019-09-30,2019 Q3,2019,summer,FALSE
20750,Q4,NA,S08000032,NA,Respiratory Medicine,NA,1253,1253,13.619565217391305,13.619565217391305,100,2019-12-31,2019 Q4,2019,winter,FALSE
20754,Q1,NA,S08000032,NA,Respiratory Medicine,NA,1667,1667,18.31868131868132,18.31868131868132,100,2020-03-31,2020 Q1,2020,winter,TRUE
20758,Q2,NA,S08000032,NA,Respiratory Medicine,NA,294,294,3.230769230769231,3.230769230769231,100,2020-06-30,2020 Q2,2020,summer,TRUE
20762,Q3,NA,S08000032,NA,Respiratory Medicine,NA,172,172,1.8695652173913044,1.8695652173913044,100,2020-09-30,2020 Q3,2020,summer,TRUE
20766,Q4,NA,S08000032,NA,Respiratory Medicine,NA,645,645,7.010869565217392,7.010869565217392,100,2020-12-31,2020 Q4,2020,winter,TRUE
20770,Q1,NA,S08000032,NA,Respiratory Medicine,NA,1079,1079,11.988888888888887,11.988888888888887,100,2021-03-31,2021 Q1,2021,winter,TRUE
20774,Q2,NA,S08000032,NA,Respiratory Medicine,NA,1133,1133,12.45054945054945,12.45054945054945,100,2021-06-30,2021 Q2,2021,summer,TRUE
20778,Q3,NA,S08000032,NA,Respiratory Medicine,NA,1861,1861,20.22826086956522,20.22826086956522,100,2021-09-30,2021 Q3,2021,summer,TRUE
20782,Q4,NA,S08000032,NA,Respiratory Medicine,NA,1622,1622,17.630434782608695,17.630434782608695,100,2021-12-31,2021 Q4,2021,winter,TRUE
20786,Q1,NA,S08000032,NA,Respiratory Medicine,NA,1585,1585,17.61111111111111,17.61111111111111,100,2022-03-31,2022 Q1,2022,winter,TRUE
20790,Q2,NA,S08000032,NA,Respiratory Medicine,NA,1560,1560,17.142857142857142,17.142857142857142,100,2022-06-30,2022 Q2,2022,summer,TRUE
20794,Q3,NA,S08000032,NA,Respiratory Medicine,NA,969,969,10.532608695652174,10.532608695652174,100,2022-09-30,2022 Q3,2022,summer,TRUE
20798,Q4,p,S08000032,NA,Respiratory Medicine,NA,149,149,1.6195652173913044,1.6195652173913044,100,2022-12-31,2022 Q4,2022,winter,TRUE
20802,Q1,NA,S08000032,NA,Rheumatology,NA,152,124,1.6888888888888889,1.3777777777777778,81.57894736842105,2018-03-31,2018 Q1,2018,winter,FALSE
20804,Q2,NA,S08000032,NA,Rheumatology,NA,168,96,1.8461538461538465,1.054945054945055,57.14285714285714,2018-06-30,2018 Q2,2018,summer,FALSE
20807,Q3,NA,S08000032,NA,Rheumatology,NA,93,53,1.0108695652173914,0.5760869565217391,56.98924731182795,2018-09-30,2018 Q3,2018,summer,FALSE
20809,Q4,NA,S08000032,NA,Rheumatology,NA,182,150,1.9782608695652173,1.6304347826086956,82.41758241758241,2018-12-31,2018 Q4,2018,winter,FALSE
20811,Q1,NA,S08000032,NA,Rheumatology,NA,128,84,1.4222222222222225,0.9333333333333332,65.625,2019-03-31,2019 Q1,2019,winter,FALSE
20813,Q2,NA,S08000032,NA,Rheumatology,NA,85,49,0.934065934065934,0.5384615384615384,57.647058823529406,2019-06-30,2019 Q2,2019,summer,FALSE
20815,Q3,NA,S08000032,NA,Rheumatology,NA,134,85,1.4565217391304348,0.9239130434782608,63.43283582089552,2019-09-30,2019 Q3,2019,summer,FALSE
20817,Q4,NA,S08000032,NA,Rheumatology,NA,194,146,2.108695652173913,1.5869565217391304,75.25773195876289,2019-12-31,2019 Q4,2019,winter,FALSE
20819,Q1,NA,S08000032,NA,Rheumatology,NA,248,156,2.725274725274726,1.7142857142857142,62.903225806451616,2020-03-31,2020 Q1,2020,winter,TRUE
20823,Q2,NA,S08000032,NA,Rheumatology,NA,1120,1036,12.307692307692308,11.384615384615383,92.5,2020-06-30,2020 Q2,2020,summer,TRUE
20825,Q3,NA,S08000032,NA,Rheumatology,NA,293,239,3.1847826086956523,2.597826086956522,81.56996587030717,2020-09-30,2020 Q3,2020,summer,TRUE
20827,Q4,NA,S08000032,NA,Rheumatology,NA,78,39,0.8478260869565217,0.42391304347826086,50,2020-12-31,2020 Q4,2020,winter,TRUE
20829,Q1,NA,S08000032,NA,Rheumatology,NA,49,24,0.5444444444444444,0.26666666666666666,48.9795918367347,2021-03-31,2021 Q1,2021,winter,TRUE
20831,Q2,NA,S08000032,NA,Rheumatology,NA,61,40,0.6703296703296703,0.4395604395604395,65.57377049180329,2021-06-30,2021 Q2,2021,summer,TRUE
20833,Q3,NA,S08000032,NA,Rheumatology,NA,81,57,0.8804347826086957,0.6195652173913043,70.37037037037037,2021-09-30,2021 Q3,2021,summer,TRUE
20835,Q4,NA,S08000032,NA,Rheumatology,NA,131,125,1.423913043478261,1.358695652173913,95.41984732824427,2021-12-31,2021 Q4,2021,winter,TRUE
20838,Q1,NA,S08000032,NA,Rheumatology,NA,34,33,0.37777777777777777,0.36666666666666664,97.05882352941175,2022-03-31,2022 Q1,2022,winter,TRUE
20840,Q2,NA,S08000032,NA,Rheumatology,NA,36,6,0.3956043956043956,0.06593406593406594,16.666666666666668,2022-06-30,2022 Q2,2022,summer,TRUE
20842,Q3,NA,S08000032,NA,Rheumatology,NA,11,3,0.11956521739130437,0.03260869565217391,27.27272727272727,2022-09-30,2022 Q3,2022,summer,TRUE
20844,Q4,p,S08000032,NA,Rheumatology,NA,49,14,0.532608695652174,0.15217391304347827,28.57142857142857,2022-12-31,2022 Q4,2022,winter,TRUE
20852,Q1,NA,S08000032,NA,Surgery Grouping,d,31105,25236,345.6111111111111,280.4,81.13165085999036,2018-03-31,2018 Q1,2018,winter,FALSE
20856,Q2,NA,S08000032,NA,Surgery Grouping,d,33389,26605,366.9120879120879,292.3626373626374,79.68193117493786,2018-06-30,2018 Q2,2018,summer,FALSE
20860,Q3,NA,S08000032,NA,Surgery Grouping,d,34073,27410,370.35869565217394,297.9347826086956,80.44492706835324,2018-09-30,2018 Q3,2018,summer,FALSE
20864,Q4,NA,S08000032,NA,Surgery Grouping,d,34276,27219,372.5652173913044,295.85869565217394,79.41124985412533,2018-12-31,2018 Q4,2018,winter,FALSE
20868,Q1,NA,S08000032,NA,Surgery Grouping,d,31835,26252,353.72222222222223,291.68888888888887,82.46269828804775,2019-03-31,2019 Q1,2019,winter,FALSE
20872,Q2,NA,S08000032,NA,Surgery Grouping,d,33503,27497,368.1648351648351,302.16483516483515,82.07324717189506,2019-06-30,2019 Q2,2019,summer,FALSE
20876,Q3,NA,S08000032,NA,Surgery Grouping,d,34294,28326,372.7608695652174,307.89130434782606,82.59753892809238,2019-09-30,2019 Q3,2019,summer,FALSE
20880,Q4,NA,S08000032,NA,Surgery Grouping,d,33799,27855,367.3804347826087,302.7717391304348,82.4136808781325,2019-12-31,2019 Q4,2019,winter,FALSE
20884,Q1,NA,S08000032,NA,Surgery Grouping,d,33705,24826,370.38461538461536,272.8131868131868,73.6567274885032,2020-03-31,2020 Q1,2020,winter,TRUE
20888,Q2,NA,S08000032,NA,Surgery Grouping,d,36389,14305,399.8791208791209,157.1978021978022,39.31133034708291,2020-06-30,2020 Q2,2020,summer,TRUE
20892,Q3,NA,S08000032,NA,Surgery Grouping,d,34869,21003,379.0108695652174,228.29347826086956,60.234018755914995,2020-09-30,2020 Q3,2020,summer,TRUE
20896,Q4,NA,S08000032,NA,Surgery Grouping,d,34420,21709,374.1304347826087,235.9673913043478,63.07088901801278,2020-12-31,2020 Q4,2020,winter,TRUE
20900,Q1,NA,S08000032,NA,Surgery Grouping,d,31095,21408,345.5,237.86666666666667,68.84708152436083,2021-03-31,2021 Q1,2021,winter,TRUE
20904,Q2,NA,S08000032,NA,Surgery Grouping,d,33158,24171,364.3736263736264,265.61538461538464,72.89643524941191,2021-06-30,2021 Q2,2021,summer,TRUE
20908,Q3,NA,S08000032,NA,Surgery Grouping,d,30795,23136,334.7282608695652,251.4782608695652,75.12907939600585,2021-09-30,2021 Q3,2021,summer,TRUE
20912,Q4,NA,S08000032,NA,Surgery Grouping,d,29237,22863,317.79347826086956,248.5108695652174,78.1988576119301,2021-12-31,2021 Q4,2021,winter,TRUE
20916,Q1,NA,S08000032,NA,Surgery Grouping,d,29640,23815,329.3333333333333,264.6111111111111,80.34750337381917,2022-03-31,2022 Q1,2022,winter,TRUE
20920,Q2,NA,S08000032,NA,Surgery Grouping,d,30018,24167,329.86813186813185,265.57142857142856,80.50836164967686,2022-06-30,2022 Q2,2022,summer,TRUE
20924,Q3,NA,S08000032,NA,Surgery Grouping,d,31392,26584,341.2173913043478,288.95652173913044,84.68399592252803,2022-09-30,2022 Q3,2022,summer,TRUE
20928,Q4,p,S08000032,NA,Surgery Grouping,d,30869,25675,335.5326086956522,279.07608695652175,83.17405811655706,2022-12-31,2022 Q4,2022,winter,TRUE
20936,Q1,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8415,7245,93.5,80.5,86.09625668449198,2018-03-31,2018 Q1,2018,winter,FALSE
20940,Q2,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9428,8372,103.6043956043956,92,88.79932117098006,2018-06-30,2018 Q2,2018,summer,FALSE
20944,Q3,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9660,8723,105,94.81521739130434,90.30020703933748,2018-09-30,2018 Q3,2018,summer,FALSE
20948,Q4,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9682,8810,105.2391304347826,95.7608695652174,90.99359636438751,2018-12-31,2018 Q4,2018,winter,FALSE
20952,Q1,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9117,8249,101.3,91.65555555555557,90.47932433914664,2019-03-31,2019 Q1,2019,winter,FALSE
20956,Q2,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9244,8381,101.58241758241758,92.0989010989011,90.66421462570317,2019-06-30,2019 Q2,2019,summer,FALSE
20960,Q3,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9812,9169,106.65217391304348,99.66304347826087,93.44679983693436,2019-09-30,2019 Q3,2019,summer,FALSE
20964,Q4,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,9740,9128,105.8695652173913,99.21739130434784,93.71663244353184,2019-12-31,2019 Q4,2019,winter,FALSE
20968,Q1,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8775,7899,96.42857142857144,86.8021978021978,90.01709401709401,2020-03-31,2020 Q1,2020,winter,TRUE
20972,Q2,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7465,4657,82.03296703296704,51.175824175824175,62.38446081714668,2020-06-30,2020 Q2,2020,summer,TRUE
20976,Q3,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7602,6142,82.6304347826087,66.76086956521739,80.79452775585372,2020-09-30,2020 Q3,2020,summer,TRUE
20980,Q4,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8952,7378,97.30434782608695,80.19565217391305,82.41733690795353,2020-12-31,2020 Q4,2020,winter,TRUE
20984,Q1,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8208,7164,91.2,79.6,87.28070175438596,2021-03-31,2021 Q1,2021,winter,TRUE
20988,Q2,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7201,6554,79.13186813186813,72.02197802197803,91.01513678655742,2021-06-30,2021 Q2,2021,summer,TRUE
20992,Q3,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7705,7031,83.75,76.42391304347827,91.25243348475016,2021-09-30,2021 Q3,2021,summer,TRUE
20996,Q4,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7494,6906,81.45652173913044,75.06521739130434,92.1537229783827,2021-12-31,2021 Q4,2021,winter,TRUE
21000,Q1,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8545,8043,94.94444444444444,89.36666666666666,94.12521942656524,2022-03-31,2022 Q1,2022,winter,TRUE
21004,Q2,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,7753,7111,85.1978021978022,78.14285714285714,91.71933445118016,2022-06-30,2022 Q2,2022,summer,TRUE
21008,Q3,NA,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8667,8215,94.20652173913044,89.29347826086956,94.78481596861658,2022-09-30,2022 Q3,2022,summer,TRUE
21012,Q4,p,S08000032,NA,Trauma and Orthopaedic Surgery,NA,8223,8064,89.3804347826087,87.65217391304348,98.06639912440714,2022-12-31,2022 Q4,2022,winter,TRUE
21020,Q1,NA,S08000032,NA,Urology,NA,2613,2013,29.033333333333335,22.366666666666667,77.03788748564868,2018-03-31,2018 Q1,2018,winter,FALSE
21023,Q2,NA,S08000032,NA,Urology,NA,2785,2138,30.60439560439561,23.494505494505493,76.76840215439856,2018-06-30,2018 Q2,2018,summer,FALSE
21027,Q3,NA,S08000032,NA,Urology,NA,2903,2243,31.554347826086957,24.380434782608695,77.26489838098519,2018-09-30,2018 Q3,2018,summer,FALSE
21031,Q4,NA,S08000032,NA,Urology,NA,2848,2272,30.956521739130434,24.695652173913043,79.77528089887642,2018-12-31,2018 Q4,2018,winter,FALSE
21035,Q1,NA,S08000032,NA,Urology,NA,2504,2020,27.822222222222223,22.444444444444443,80.67092651757187,2019-03-31,2019 Q1,2019,winter,FALSE
21039,Q2,NA,S08000032,NA,Urology,NA,2796,2389,30.725274725274726,26.252747252747252,85.44349070100142,2019-06-30,2019 Q2,2019,summer,FALSE
21043,Q3,NA,S08000032,NA,Urology,NA,2883,2479,31.33695652173913,26.945652173913043,85.98681928546654,2019-09-30,2019 Q3,2019,summer,FALSE
21047,Q4,NA,S08000032,NA,Urology,NA,2706,2194,29.41304347826087,23.847826086956523,81.07908351810791,2019-12-31,2019 Q4,2019,winter,FALSE
21050,Q1,NA,S08000032,NA,Urology,NA,2411,1825,26.494505494505493,20.054945054945055,75.69473247615099,2020-03-31,2020 Q1,2020,winter,TRUE
21053,Q2,NA,S08000032,NA,Urology,NA,2047,911,22.494505494505493,10.010989010989013,44.504152418172936,2020-06-30,2020 Q2,2020,summer,TRUE
21057,Q3,NA,S08000032,NA,Urology,NA,2430,1714,26.41304347826087,18.630434782608695,70.53497942386831,2020-09-30,2020 Q3,2020,summer,TRUE
21061,Q4,NA,S08000032,NA,Urology,NA,2270,1700,24.67391304347826,18.47826086956522,74.8898678414097,2020-12-31,2020 Q4,2020,winter,TRUE
21065,Q1,NA,S08000032,NA,Urology,NA,2028,1472,22.533333333333335,16.355555555555554,72.58382642998026,2021-03-31,2021 Q1,2021,winter,TRUE
21069,Q2,NA,S08000032,NA,Urology,NA,2499,2010,27.46153846153846,22.087912087912088,80.43217286914766,2021-06-30,2021 Q2,2021,summer,TRUE
21073,Q3,NA,S08000032,NA,Urology,NA,2192,1907,23.82608695652174,20.72826086956522,86.99817518248176,2021-09-30,2021 Q3,2021,summer,TRUE
21077,Q4,NA,S08000032,NA,Urology,NA,1941,1673,21.097826086956523,18.184782608695652,86.1926841834106,2021-12-31,2021 Q4,2021,winter,TRUE
21081,Q1,NA,S08000032,NA,Urology,NA,1968,1747,21.866666666666667,19.41111111111111,88.77032520325203,2022-03-31,2022 Q1,2022,winter,TRUE
21085,Q2,NA,S08000032,NA,Urology,NA,2264,2022,24.87912087912088,22.21978021978022,89.31095406360423,2022-06-30,2022 Q2,2022,summer,TRUE
21089,Q3,NA,S08000032,NA,Urology,NA,2363,2249,25.684782608695652,24.445652173913043,95.17562420651714,2022-09-30,2022 Q3,2022,summer,TRUE
21093,Q4,p,S08000032,NA,Urology,NA,1958,1848,21.282608695652176,20.08695652173913,94.3820224719101,2022-12-31,2022 Q4,2022,winter,TRUE
21100,Q1,NA,S08000032,NA,Women and Newborn Grouping,d,5691,3965,63.233333333333334,44.05555555555556,69.67141099982429,2018-03-31,2018 Q1,2018,winter,FALSE
21102,Q2,NA,S08000032,NA,Women and Newborn Grouping,d,5932,4086,65.18681318681318,44.9010989010989,68.88064733648011,2018-06-30,2018 Q2,2018,summer,FALSE
21105,Q3,NA,S08000032,NA,Women and Newborn Grouping,d,5917,4174,64.31521739130434,45.369565217391305,70.54250464762549,2018-09-30,2018 Q3,2018,summer,FALSE
21107,Q4,NA,S08000032,NA,Women and Newborn Grouping,d,5861,4067,63.70652173913044,44.20652173913044,69.39088892680431,2018-12-31,2018 Q4,2018,winter,FALSE
21109,Q1,NA,S08000032,NA,Women and Newborn Grouping,d,6663,4277,74.03333333333333,47.522222222222226,64.19030466756716,2019-03-31,2019 Q1,2019,winter,FALSE
21111,Q2,NA,S08000032,NA,Women and Newborn Grouping,d,6363,4323,69.92307692307692,47.505494505494504,67.93965110796793,2019-06-30,2019 Q2,2019,summer,FALSE
21114,Q3,NA,S08000032,NA,Women and Newborn Grouping,d,6606,4602,71.80434782608695,50.02173913043478,69.66394187102634,2019-09-30,2019 Q3,2019,summer,FALSE
21117,Q4,NA,S08000032,NA,Women and Newborn Grouping,d,6345,4054,68.96739130434783,44.06521739130435,63.89282899921198,2019-12-31,2019 Q4,2019,winter,FALSE
21121,Q1,NA,S08000032,NA,Women and Newborn Grouping,d,6405,3815,70.38461538461539,41.92307692307692,59.562841530054634,2020-03-31,2020 Q1,2020,winter,TRUE
21124,Q2,NA,S08000032,NA,Women and Newborn Grouping,d,5634,2714,61.91208791208791,29.824175824175825,48.17181398651048,2020-06-30,2020 Q2,2020,summer,TRUE
21127,Q3,NA,S08000032,NA,Women and Newborn Grouping,d,5994,3497,65.15217391304348,38.01086956521739,58.34167500834167,2020-09-30,2020 Q3,2020,summer,TRUE
21131,Q4,NA,S08000032,NA,Women and Newborn Grouping,d,5999,3618,65.20652173913044,39.32608695652174,60.31005167527922,2020-12-31,2020 Q4,2020,winter,TRUE
21133,Q1,NA,S08000032,NA,Women and Newborn Grouping,d,5804,3493,64.4888888888889,38.81111111111111,60.182632667126114,2021-03-31,2021 Q1,2021,winter,TRUE
21136,Q2,NA,S08000032,NA,Women and Newborn Grouping,d,6280,3876,69.01098901098901,42.59340659340659,61.71974522292993,2021-06-30,2021 Q2,2021,summer,TRUE
21140,Q3,NA,S08000032,NA,Women and Newborn Grouping,d,6363,4178,69.16304347826087,45.41304347826087,65.66085179946566,2021-09-30,2021 Q3,2021,summer,TRUE
21143,Q4,NA,S08000032,NA,Women and Newborn Grouping,d,6097,3764,66.27173913043478,40.91304347826087,61.7352796457274,2021-12-31,2021 Q4,2021,winter,TRUE
21146,Q1,NA,S08000032,NA,Women and Newborn Grouping,d,5824,3518,64.71111111111111,39.08888888888889,60.405219780219774,2022-03-31,2022 Q1,2022,winter,TRUE
21150,Q2,NA,S08000032,NA,Women and Newborn Grouping,d,6034,3676,66.3076923076923,40.395604395604394,60.92144514418296,2022-06-30,2022 Q2,2022,summer,TRUE
21152,Q3,NA,S08000032,NA,Women and Newborn Grouping,d,6282,4059,68.28260869565217,44.119565217391305,64.61318051575931,2022-09-30,2022 Q3,2022,summer,TRUE
21155,Q4,p,S08000032,NA,Women and Newborn Grouping,d,6203,4090,67.42391304347827,44.45652173913044,65.93583749798485,2022-12-31,2022 Q4,2022,winter,TRUE
21159,Q1,NA,S08000024,NA,Accident & Emergency,NA,765,414,8.5,4.6,54.11764705882353,2018-03-31,2018 Q1,2018,winter,FALSE
21161,Q2,NA,S08000024,NA,Accident & Emergency,NA,919,363,10.0989010989011,3.989010989010989,39.49945593035909,2018-06-30,2018 Q2,2018,summer,FALSE
21163,Q3,NA,S08000024,NA,Accident & Emergency,NA,921,326,10.01086956521739,3.5434782608695654,35.39630836047775,2018-09-30,2018 Q3,2018,summer,FALSE
21165,Q4,NA,S08000024,NA,Accident & Emergency,NA,883,349,9.597826086956522,3.7934782608695654,39.52434881087203,2018-12-31,2018 Q4,2018,winter,FALSE
21167,Q1,NA,S08000024,NA,Accident & Emergency,NA,857,339,9.522222222222222,3.7666666666666666,39.556592765460906,2019-03-31,2019 Q1,2019,winter,FALSE
21170,Q2,NA,S08000024,NA,Accident & Emergency,NA,1071,323,11.76923076923077,3.5494505494505493,30.15873015873016,2019-06-30,2019 Q2,2019,summer,FALSE
21173,Q3,NA,S08000024,NA,Accident & Emergency,NA,1430,649,15.543478260869565,7.054347826086956,45.38461538461539,2019-09-30,2019 Q3,2019,summer,FALSE
21176,Q4,NA,S08000024,NA,Accident & Emergency,NA,1311,765,14.25,8.315217391304348,58.35240274599543,2019-12-31,2019 Q4,2019,winter,FALSE
21179,Q1,NA,S08000024,NA,Accident & Emergency,NA,1331,825,14.626373626373626,9.065934065934066,61.98347107438017,2020-03-31,2020 Q1,2020,winter,TRUE
21182,Q2,NA,S08000024,NA,Accident & Emergency,NA,1415,427,15.54945054945055,4.6923076923076925,30.176678445229683,2020-06-30,2020 Q2,2020,summer,TRUE
21185,Q3,NA,S08000024,NA,Accident & Emergency,NA,1386,635,15.065217391304348,6.9021739130434785,45.81529581529582,2020-09-30,2020 Q3,2020,summer,TRUE
21188,Q4,NA,S08000024,NA,Accident & Emergency,NA,1264,466,13.73913043478261,5.065217391304348,36.86708860759494,2020-12-31,2020 Q4,2020,winter,TRUE
21191,Q1,NA,S08000024,NA,Accident & Emergency,NA,1183,406,13.144444444444444,4.511111111111111,34.31952662721894,2021-03-31,2021 Q1,2021,winter,TRUE
21194,Q2,NA,S08000024,NA,Accident & Emergency,NA,1287,492,14.142857142857142,5.406593406593407,38.22843822843824,2021-06-30,2021 Q2,2021,summer,TRUE
21197,Q3,NA,S08000024,NA,Accident & Emergency,NA,1157,381,12.576086956521738,4.141304347826087,32.92999135695765,2021-09-30,2021 Q3,2021,summer,TRUE
21200,Q4,NA,S08000024,NA,Accident & Emergency,NA,1143,373,12.423913043478262,4.054347826086956,32.6334208223972,2021-12-31,2021 Q4,2021,winter,TRUE
21203,Q1,NA,S08000024,NA,Accident & Emergency,NA,1585,365,17.61111111111111,4.055555555555555,23.028391167192428,2022-03-31,2022 Q1,2022,winter,TRUE
21206,Q2,NA,S08000024,NA,Accident & Emergency,NA,1502,274,16.505494505494507,3.010989010989011,18.242343541944074,2022-06-30,2022 Q2,2022,summer,TRUE
21209,Q3,NA,S08000024,NA,Accident & Emergency,NA,1413,151,15.358695652173912,1.641304347826087,10.686482661004955,2022-09-30,2022 Q3,2022,summer,TRUE
21212,Q4,p,S08000024,NA,Accident & Emergency,NA,1122,264,12.195652173913045,2.869565217391304,23.52941176470588,2022-12-31,2022 Q4,2022,winter,TRUE
21220,Q1,NA,S08000024,NA,All Acute,d,187085,172977,2078.722222222222,1921.9666666666667,92.45904268113424,2018-03-31,2018 Q1,2018,winter,FALSE
